1597930130653, 11781.2, 110, 11781.4, 610
1597930130713, 11781.2, 110, 11781.4, 613
1597930130804, 11780.62, 53, 11780.63, 8
1597930130842, 11780.62, 10, 11780.63, 8
1597930130900, 11779.44, 2, 11780.63, 646
1597930130953, 11780.62, 694, 11780.63, 153
1597930131015, 11780.62, 695, 11780.63, 153
1597930131073, 11780.62, 691, 11780.63, 29
1597930131103, 11780.62, 697, 11780.63, 29
1597930131110, 11780.62, 752, 11780.63, 29
1597930131163, 11780.62, 758, 11780.63, 79
1597930131223, 11780.62, 752, 11780.63, 195
1597930131260, 11780.62, 752, 11780.63, 195
1597930131313, 11780.62, 759, 11780.63, 195
1597930131352, 11780.62, 759, 11780.63, 195
1597930131412, 11780.62, 759, 11780.63, 195
1597930131433, 11780.62, 759, 11780.63, 195
1597930131442, 11780.62, 759, 11780.63, 195
1597930131523, 11780.62, 759, 11780.63, 195
1597930131562, 11780.62, 759, 11780.63, 195
1597930131583, 11780.62, 752, 11780.63, 195
1597930131613, 11780.62, 752, 11780.63, 195
1597930131673, 11780.62, 759, 11780.63, 195
1597930131770, 11780.62, 759, 11780.63, 195
1597930131883, 11780.62, 759, 11780.63, 174
1597930131943, 11780.62, 759, 11780.63, 50
1597930131973, 11780.62, 759, 11780.63, 50
1597930132101, 11780.62, 752, 11780.63, 50
1597930132243, 11780.62, 752, 11780.63, 50
1597930132243, 11780.62, 752, 11780.63, 50
1597930133090, 11780.62, 752, 11780.63, 50
1597930133122, 11780.62, 752, 11780.63, 50
1597930133212, 11780.62, 752, 11780.63, 50
1597930133263, 11780.62, 752, 11780.63, 50
1597930133653, 11780.62, 752, 11780.63, 50
1597930133713, 11780.62, 752, 11780.63, 50
1597930133773, 11780.62, 752, 11780.63, 50
1597930133804, 11780.62, 752, 11780.63, 50
1597930133863, 11780.62, 752, 11780.63, 50
1597930133992, 11780.62, 752, 11780.63, 50
1597930134163, 11780.62, 752, 11780.63, 50
1597930134262, 11780.62, 752, 11780.63, 50
1597930134313, 11780.62, 752, 11780.63, 50
1597930134373, 11780.62, 752, 11780.63, 50
1597930134433, 11780.62, 752, 11780.63, 50
1597930134523, 11780.62, 752, 11780.63, 50
1597930134583, 11780.62, 752, 11780.63, 50
1597930134733, 11780.62, 752, 11780.63, 50
1597930134922, 11780.62, 752, 11780.63, 50
1597930134943, 11780.62, 752, 11780.63, 50
1597930135033, 11780.62, 752, 11780.63, 50
1597930135093, 11780.62, 752, 11780.63, 50
1597930135333, 11780.62, 752, 11780.63, 50
1597930135342, 11780.62, 1759, 11780.63, 50
1597930135393, 11780.62, 1759, 11780.63, 50
1597930135453, 11780.63, 1282, 11782.54, 44
1597930135490, 11780.63, 1282, 11782.54, 44
1597930135522, 11780.63, 1282, 11782.54, 44
1597930135543, 11782.54, 12, 11783.19, 5
1597930135582, 11782.54, 12, 11783.18, 44
1597930135612, 11782.55, 21, 11783.18, 44
1597930135642, 11782.55, 21, 11783.18, 44
1597930135693, 11782.55, 53, 11782.59, 124
1597930135732, 11782.55, 53, 11782.59, 124
1597930135760, 11782.55, 53, 11782.59, 124
1597930135813, 11782.58, 520, 11782.59, 124
1597930135873, 11782.58, 651, 11783.18, 1
1597930135881, 11782.58, 651, 11783.18, 1
1597930135910, 11782.58, 651, 11783.18, 1
1597930135942, 11783.17, 522, 11783.18, 1
1597930135963, 11783.17, 632, 11783.18, 1
1597930136060, 11783.17, 632, 11783.18, 1
1597930136120, 11783.17, 632, 11783.18, 125
1597930136152, 11783.17, 632, 11783.18, 125
1597930136212, 11783.17, 632, 11783.18, 125
1597930136270, 11783.17, 632, 11783.18, 125
1597930136324, 11783.17, 632, 11783.18, 125
1597930136383, 11783.17, 632, 11783.18, 129
1597930136533, 11783.17, 632, 11783.18, 129
1597930136683, 11783.17, 632, 11783.18, 125
1597930136780, 11783.17, 632, 11783.18, 129
1597930136875, 11783.17, 632, 11783.18, 129
1597930136893, 11783.17, 632, 11783.18, 129
1597930136930, 11783.17, 632, 11783.18, 147
1597930136983, 11783.17, 632, 11783.18, 147
1597930137043, 11783.17, 632, 11783.18, 143
1597930137142, 11783.17, 632, 11783.18, 147
1597930137253, 11783.17, 632, 11783.18, 157
1597930137343, 11783.17, 632, 11783.18, 157
1597930137407, 11783.17, 632, 11783.18, 153
1597930137493, 11783.17, 632, 11783.18, 147
1597930137622, 11783.17, 632, 11783.18, 147
1597930137742, 11783.17, 632, 11783.18, 143
1597930137742, 11783.17, 632, 11783.18, 143
1597930137853, 11783.17, 632, 11783.18, 147
1597930138160, 11783.17, 632, 11783.18, 143
1597930138213, 11783.17, 632, 11783.18, 143
1597930138273, 11783.17, 632, 11783.18, 695
1597930138310, 11783.17, 110, 11783.18, 699
1597930138363, 11783.17, 110, 11783.18, 699
1597930138402, 11783.17, 110, 11783.18, 699
1597930138552, 11783.17, 110, 11783.18, 699
1597930138573, 11783.17, 110, 11783.18, 695
1597930138670, 11783.17, 110, 11783.18, 699
1597930138873, 11783.17, 110, 11783.18, 699
1597930138933, 11783.17, 110, 11783.18, 695
1597930139023, 11783.17, 110, 11783.18, 695
1597930139083, 11783.17, 110, 11783.18, 699
1597930139152, 11783.17, 110, 11783.18, 699
1597930139330, 11783.17, 110, 11783.18, 695
1597930139451, 11783.17, 110, 11783.18, 699
1597930139773, 11783.17, 110, 11783.18, 695
1597930139842, 11783.17, 110, 11783.18, 699
1597930139962, 11783.17, 110, 11783.18, 699
1597930140022, 11783.17, 803, 11783.18, 699
1597930140050, 11783.17, 803, 11783.18, 699
1597930140173, 11783.17, 803, 11783.18, 699
1597930140207, 11783.17, 857, 11783.18, 695
1597930140260, 11783.17, 857, 11783.18, 125
1597930140283, 11783.17, 803, 11783.18, 125
1597930140343, 11783.17, 803, 11783.18, 129
1597930140350, 11783.17, 803, 11783.18, 129
1597930140404, 11783.17, 822, 11783.18, 129
1597930140410, 11783.17, 110, 11783.18, 129
1597930140433, 11783.17, 110, 11783.18, 129
1597930140442, 11783.17, 110, 11783.18, 737
1597930140493, 11783.17, 110, 11783.18, 754
1597930140553, 11783.17, 110, 11783.18, 754
1597930140560, 11783.17, 110, 11783.18, 754
1597930140586, 11783.17, 110, 11783.18, 750
1597930140650, 11783.17, 110, 11783.18, 750
1597930140704, 11783.17, 110, 11783.18, 754
1597930140773, 11783.17, 110, 11783.18, 754
1597930140981, 11783.17, 110, 11783.18, 750
1597930141010, 11783.17, 110, 11783.18, 750
1597930141063, 11783.17, 110, 11783.18, 750
1597930141153, 11783.17, 110, 11783.18, 754
1597930141213, 11783.17, 110, 11783.18, 754
1597930141310, 11783.17, 110, 11783.18, 754
1597930141513, 11783.17, 110, 11783.18, 754
1597930141581, 11783.17, 110, 11783.18, 754
1597930141663, 11783.17, 110, 11783.18, 750
1597930141723, 11781.82, 133, 11783.18, 750
1597930141732, 11781.82, 133, 11783.18, 754
1597930141813, 11781.82, 133, 11781.83, 54
1597930141852, 11781.82, 133, 11781.83, 54
1597930141880, 11781.82, 163, 11781.83, 159
1597930141933, 11781.82, 163, 11781.83, 115
1597930141970, 11781.82, 365, 11781.83, 115
1597930142023, 11781.82, 365, 11781.83, 115
1597930142090, 11781.82, 255, 11781.83, 713
1597930142150, 11781.82, 255, 11781.83, 741
1597930142173, 11781.82, 201, 11781.83, 771
1597930142233, 11781.82, 38, 11781.83, 771
1597930142242, 11781.82, 110, 11781.83, 771
1597930142273, 11779.85, 3, 11781.83, 771
1597930142323, 11779.4, 32, 11781.83, 821
1597930142383, 11779.86, 36, 11781.83, 716
1597930142390, 11779.86, 58, 11781.24, 124
1597930142443, 11779.86, 36, 11781.24, 124
1597930142452, 11779.86, 33, 11781.24, 124
1597930142512, 11779.87, 538, 11779.9, 10
1597930142573, 11779.87, 34, 11779.9, 10
1597930142600, 11779.87, 35, 11779.9, 10
1597930142660, 11780.23, 110, 11781.23, 21
1597930142722, 11779.89, 1521, 11779.9, 10
1597930142804, 11779.89, 887, 11779.9, 87
1597930142804, 11779.89, 887, 11779.9, 87
1597930142873, 11780.48, 110, 11780.64, 168
1597930142932, 11780.48, 110, 11780.64, 124
1597930142983, 11780.48, 110, 11780.64, 124
1597930143193, 11780.63, 760, 11781.23, 21
1597930143260, 11780.63, 1698, 11781.82, 37
1597930143343, 11781.81, 695, 11782.13, 37
1597930143404, 11781.81, 695, 11782.13, 37
1597930143463, 11781.81, 695, 11781.82, 21
1597930143493, 11781.81, 695, 11781.82, 65
1597930143532, 11781.81, 695, 11781.82, 189
1597930143553, 11781.81, 805, 11781.82, 211
1597930143613, 11781.81, 110, 11781.82, 220
1597930143704, 11781.81, 110, 11781.82, 270
1597930143710, 11780.64, 40, 11781.82, 270
1597930143770, 11780.64, 40, 11781.82, 270
1597930143823, 11781.81, 573, 11781.82, 102
1597930143830, 11781.81, 573, 11781.82, 102
1597930143890, 11781.81, 683, 11781.82, 102
1597930143913, 11781.81, 683, 11781.82, 226
1597930143952, 11781.81, 683, 11781.82, 226
1597930143980, 11781.81, 683, 11781.82, 271
1597930144012, 11781.81, 683, 11781.82, 271
1597930144363, 11781.81, 683, 11781.82, 271
1597930144423, 11781.81, 683, 11781.82, 250
1597930144633, 11781.81, 110, 11781.82, 250
1597930144822, 11781.81, 110, 11781.82, 250
1597930144843, 11781.81, 110, 11781.82, 250
1597930145664, 11781.81, 110, 11781.82, 250
1597930145692, 11781.81, 720, 11781.82, 250
1597930146013, 11781.81, 720, 11781.82, 250
1597930146081, 11781.81, 720, 11781.82, 250
1597930146133, 11781.81, 720, 11781.82, 250
1597930146170, 11781.81, 720, 11781.82, 250
1597930146223, 11781.81, 720, 11781.82, 250
1597930146283, 11781.81, 758, 11781.82, 250
1597930146352, 11781.81, 758, 11781.82, 205
1597930146373, 11781.81, 812, 11781.82, 205
1597930146523, 11781.81, 812, 11781.82, 205
1597930146562, 11781.81, 812, 11781.82, 195
1597930146583, 11781.81, 812, 11781.82, 195
1597930146680, 11781.81, 812, 11781.82, 195
1597930146793, 11781.81, 842, 11781.82, 195
1597930146830, 11781.81, 879, 11781.82, 195
1597930146853, 11781.81, 879, 11781.82, 195
1597930146883, 11781.81, 879, 11781.82, 50
1597930146980, 11781.81, 879, 11781.82, 50
1597930147042, 11781.81, 879, 11781.82, 50
1597930147162, 11781.81, 879, 11781.82, 50
1597930147190, 11781.81, 879, 11781.82, 50
1597930147282, 11781.81, 879, 11781.82, 50
1597930147342, 11781.81, 879, 11781.82, 50
1597930147642, 11781.81, 879, 11781.82, 50
1597930147753, 11781.81, 879, 11781.82, 174
1597930147822, 11781.81, 879, 11781.82, 174
1597930147822, 11781.81, 879, 11781.82, 174
1597930147904, 11781.81, 842, 11781.82, 174
1597930148053, 11781.81, 853, 11781.82, 174
1597930148097, 11781.81, 853, 11781.82, 174
1597930148150, 11781.81, 799, 11781.82, 212
1597930148242, 11781.81, 799, 11781.82, 212
1597930148263, 11781.81, 799, 11781.82, 212
1597930148302, 11781.81, 799, 11781.82, 212
1597930148473, 11781.81, 799, 11781.82, 212
1597930148510, 11781.81, 799, 11781.82, 212
1597930148542, 11781.81, 799, 11781.82, 212
1597930148563, 11781.81, 799, 11781.82, 212
1597930148660, 11781.81, 799, 11781.82, 212
1597930148720, 11781.81, 799, 11781.82, 212
1597930148901, 11781.81, 799, 11781.82, 212
1597930148923, 11781.81, 799, 11781.82, 212
1597930149080, 11781.81, 799, 11781.82, 174
1597930149230, 11781.81, 853, 11781.82, 174
1597930149343, 11781.81, 853, 11781.82, 178
1597930149433, 11781.81, 815, 11781.82, 178
1597930149493, 11781.81, 785, 11781.82, 178
1597930149502, 11781.81, 785, 11781.82, 178
1597930149590, 11781.81, 175, 11781.82, 178
1597930149622, 11781.81, 175, 11781.82, 178
1597930149643, 11781.81, 175, 11781.82, 178
1597930149652, 11781.81, 121, 11781.82, 178
1597930149742, 11781.81, 121, 11781.82, 191
1597930149793, 11781.81, 121, 11781.82, 191
1597930149853, 11781.81, 121, 11781.82, 191
1597930150153, 11781.81, 834, 11781.82, 191
1597930150252, 11781.81, 888, 11781.82, 191
1597930150310, 11781.81, 888, 11781.82, 191
1597930150460, 11781.81, 888, 11781.82, 191
1597930150513, 11781.81, 888, 11781.82, 191
1597930150723, 11781.81, 888, 11781.82, 191
1597930150732, 11781.81, 888, 11781.82, 191
1597930151083, 11781.81, 888, 11781.82, 191
1597930151662, 11781.81, 888, 11781.82, 191
1597930151690, 11781.81, 888, 11781.82, 191
1597930151780, 11781.81, 888, 11781.82, 67
1597930151842, 11781.81, 888, 11781.82, 67
1597930151875, 11781.81, 888, 11781.82, 67
1597930151990, 11781.81, 888, 11781.82, 67
1597930152110, 11781.81, 896, 11781.82, 67
1597930152111, 11781.81, 896, 11781.82, 67
1597930152144, 11781.81, 896, 11781.82, 67
1597930152163, 11781.81, 896, 11781.82, 67
1597930152200, 11781.81, 896, 11781.82, 67
1597930152253, 11781.81, 896, 11781.82, 67
1597930152404, 11781.81, 896, 11781.82, 67
1597930152441, 11781.81, 896, 11781.82, 67
1597930152500, 11781.81, 896, 11781.82, 54
1597930152592, 11781.81, 896, 11781.82, 54
1597930152710, 11781.81, 896, 11781.82, 54
1597930152733, 11781.81, 896, 11781.82, 54
1597930152823, 11781.81, 896, 11781.82, 54
1597930152823, 11781.81, 896, 11781.82, 54
1597930152860, 11781.81, 896, 11781.82, 54
1597930152973, 11781.81, 896, 11781.82, 54
1597930153010, 11781.81, 896, 11781.82, 54
1597930153333, 11781.81, 896, 11781.82, 54
1597930153370, 11781.81, 896, 11781.82, 54
1597930153580, 11781.81, 896, 11781.82, 54
1597930153610, 11781.81, 896, 11781.82, 54
1597930153933, 11781.81, 896, 11781.82, 54
1597930154120, 11781.81, 903, 11781.82, 50
1597930154273, 11781.81, 903, 11781.82, 174
1597930154353, 11781.81, 903, 11781.82, 174
1597930154390, 11781.81, 903, 11781.82, 174
1597930154623, 11781.81, 896, 11781.82, 174
1597930155163, 11781.81, 896, 11781.82, 174
1597930155200, 11781.81, 896, 11781.82, 174
1597930155283, 11781.81, 896, 11781.82, 174
1597930155523, 11781.81, 896, 11781.82, 174
1597930155560, 11781.81, 896, 11781.82, 174
1597930155650, 11781.81, 896, 11781.82, 174
1597930155673, 11781.81, 896, 11781.82, 174
1597930156513, 11781.81, 903, 11781.82, 174
1597930156730, 11781.81, 903, 11781.82, 50
1597930156820, 11781.81, 896, 11781.82, 50
1597930157113, 11781.81, 896, 11781.82, 50
1597930157150, 11781.81, 896, 11781.82, 50
1597930157180, 11781.81, 896, 11781.82, 50
1597930157242, 11781.81, 896, 11781.82, 50
1597930157301, 11781.81, 897, 11781.82, 50
1597930157302, 11781.81, 900, 11781.82, 50
1597930157330, 11781.81, 900, 11781.82, 50
1597930157353, 11781.81, 176, 11781.82, 174
1597930157390, 11781.81, 176, 11781.82, 174
1597930157413, 11781.81, 176, 11781.82, 174
1597930157450, 11781.81, 176, 11781.82, 174
1597930157473, 11781.81, 176, 11781.82, 174
1597930157480, 11781.81, 176, 11781.82, 174
1597930157573, 11781.81, 176, 11781.82, 174
1597930157600, 11781.81, 176, 11781.82, 174
1597930157660, 11781.81, 176, 11781.82, 174
1597930157683, 11781.81, 188, 11781.82, 174
1597930157750, 11781.81, 190, 11781.82, 174
1597930157773, 11781.81, 190, 11781.82, 174
1597930157842, 11781.81, 190, 11781.82, 174
1597930157842, 11781.81, 190, 11781.82, 174
1597930157900, 11781.81, 190, 11781.82, 174
1597930157990, 11781.81, 190, 11781.82, 174
1597930158133, 11781.81, 184, 11781.82, 174
1597930158262, 11781.81, 184, 11781.82, 174
1597930158320, 11781.81, 730, 11781.82, 174
1597930158343, 11781.81, 730, 11781.82, 174
1597930158433, 11781.81, 730, 11781.82, 174
1597930158500, 11781.81, 730, 11781.82, 174
1597930158583, 11781.81, 730, 11781.82, 174
1597930158643, 11781.81, 730, 11781.82, 174
1597930159304, 11781.81, 730, 11781.82, 174
1597930159402, 11781.81, 730, 11781.82, 174
1597930159580, 11781.81, 730, 11781.82, 174
1597930159604, 11781.81, 730, 11781.82, 50
1597930159723, 11781.81, 751, 11781.82, 50
1597930159783, 11781.81, 758, 11781.82, 50
1597930159813, 11781.81, 761, 11781.82, 50
1597930159852, 11781.81, 714, 11781.82, 31
1597930159873, 11781.81, 714, 11783.69, 133
1597930159948, 11781.81, 604, 11783.69, 133
1597930159963, 11783.68, 107, 11783.69, 133
1597930160002, 11783.68, 107, 11783.69, 133
1597930160113, 11783.68, 107, 11783.69, 133
1597930160180, 11783.68, 181, 11783.69, 257
1597930160212, 11783.68, 181, 11783.69, 257
1597930160233, 11783.68, 181, 11783.69, 268
1597930160273, 11783.68, 181, 11783.69, 300
1597930160323, 11783.68, 181, 11783.69, 300
1597930160330, 11783.68, 181, 11783.69, 300
1597930160383, 11783.68, 181, 11783.69, 278
1597930160443, 11783.68, 181, 11783.69, 278
1597930160473, 11783.68, 181, 11783.69, 278
1597930160533, 11783.68, 139, 11783.69, 278
1597930160600, 11783.68, 118, 11783.69, 278
1597930160660, 11783.68, 118, 11783.69, 278
1597930160683, 11783.68, 118, 11783.69, 278
1597930160690, 11783.68, 118, 11783.69, 278
1597930161133, 11783.68, 118, 11783.69, 832
1597930161193, 11783.68, 118, 11783.69, 278
1597930161253, 11783.68, 118, 11783.69, 293
1597930161292, 11783.68, 118, 11783.69, 293
1597930161343, 11783.68, 118, 11783.69, 293
1597930161408, 11783.68, 118, 11783.69, 293
1597930161463, 11783.68, 118, 11783.69, 293
1597930161493, 11783.68, 134, 11783.69, 293
1597930161801, 11783.68, 134, 11783.69, 293
1597930161891, 11783.68, 134, 11783.69, 293
1597930161952, 11783.68, 134, 11783.69, 293
1597930162162, 11783.68, 134, 11783.69, 293
1597930162490, 11783.68, 134, 11783.69, 293
1597930162642, 11783.68, 134, 11783.69, 293
1597930162642, 11783.68, 134, 11783.69, 293
1597930162873, 11783.68, 134, 11783.69, 293
1597930162912, 11783.68, 134, 11783.69, 293
1597930163083, 11783.68, 134, 11783.69, 946
1597930163233, 11783.68, 134, 11783.69, 946
1597930163242, 11783.68, 134, 11783.69, 946
1597930163504, 11783.68, 134, 11783.69, 946
1597930163533, 11783.68, 134, 11783.69, 293
1597930163573, 11783.68, 134, 11783.69, 293
1597930163653, 11783.68, 134, 11783.69, 278
1597930163781, 11783.68, 134, 11783.69, 301
1597930164013, 11783.68, 134, 11783.69, 301
1597930164232, 11783.68, 134, 11783.69, 301
1597930164350, 11783.68, 134, 11783.69, 301
1597930164404, 11783.68, 134, 11783.69, 301
1597930164500, 11783.68, 745, 11783.69, 301
1597930164553, 11783.68, 729, 11783.69, 301
1597930164592, 11783.68, 729, 11783.69, 301
1597930164652, 11783.68, 729, 11783.69, 301
1597930164763, 11783.68, 729, 11783.69, 301
1597930164823, 11783.68, 729, 11783.69, 301
1597930164860, 11783.68, 729, 11783.69, 301
1597930165010, 11783.68, 729, 11783.69, 301
1597930165042, 11783.68, 729, 11783.69, 301
1597930165063, 11783.68, 729, 11783.69, 291
1597930165102, 11783.68, 729, 11783.69, 291
1597930165123, 11783.68, 729, 11783.69, 291
1597930165192, 11783.68, 729, 11783.69, 291
1597930165843, 11783.68, 729, 11783.69, 291
1597930165951, 11783.68, 727, 11783.69, 291
1597930165993, 11783.68, 742, 11783.69, 291
1597930166122, 11783.68, 742, 11783.69, 291
1597930166181, 11783.68, 742, 11783.69, 291
1597930166204, 11783.68, 742, 11783.69, 291
1597930166242, 11783.68, 742, 11783.69, 291
1597930166391, 11783.68, 742, 11783.69, 268
1597930166450, 11783.68, 753, 11783.69, 124
1597930166504, 11783.68, 753, 11783.69, 124
1597930166563, 11783.68, 753, 11783.69, 124
1597930166623, 11783.68, 753, 11783.69, 124
1597930166660, 11783.68, 753, 11783.69, 124
1597930166713, 11783.68, 753, 11783.69, 124
1597930166773, 11783.68, 746, 11784.58, 5
1597930166833, 11783.68, 746, 11784.58, 5
1597930166863, 11783.68, 636, 11783.99, 124
1597930166902, 11783.68, 636, 11783.99, 124
1597930166923, 11783.68, 25, 11783.69, 673
1597930166932, 11783.68, 19, 11783.69, 797
1597930166960, 11783.68, 19, 11783.69, 797
1597930167013, 11783.68, 606, 11783.69, 797
1597930167073, 11783.68, 173, 11783.69, 807
1597930167112, 11783.68, 135, 11783.69, 807
1597930167170, 11783.68, 131, 11783.69, 807
1597930167373, 11783.68, 131, 11783.69, 807
1597930167470, 11783.68, 747, 11783.69, 134
1597930167523, 11783.68, 751, 11783.69, 134
1597930167530, 11783.68, 751, 11783.69, 134
1597930167583, 11783.68, 758, 11783.69, 134
1597930167643, 11783.68, 758, 11783.69, 134
1597930167680, 11783.68, 758, 11783.69, 124
1597930167704, 11783.68, 758, 11783.69, 124
1597930167830, 11783.68, 751, 11783.69, 124
1597930167830, 11783.68, 751, 11783.69, 124
1597930167862, 11783.68, 747, 11783.69, 124
1597930167922, 11783.68, 746, 11783.69, 124
1597930168042, 11783.68, 746, 11783.69, 124
1597930168130, 11783.68, 746, 11783.69, 832
1597930168190, 11783.68, 130, 11783.69, 832
1597930168222, 11783.68, 130, 11783.69, 832
1597930168243, 11783.68, 130, 11783.69, 832
1597930168342, 11783.68, 130, 11783.69, 832
1597930168700, 11783.68, 130, 11783.69, 832
1597930168762, 11783.68, 130, 11783.69, 832
1597930168813, 11783.68, 130, 11783.69, 832
1597930168873, 11783.68, 130, 11783.69, 832
1597930168933, 11783.68, 130, 11783.69, 832
1597930168963, 11783.68, 130, 11783.69, 832
1597930169323, 11783.68, 130, 11783.69, 832
1597930169422, 11783.68, 130, 11783.69, 832
1597930169473, 11783.68, 130, 11783.69, 843
1597930169533, 11783.68, 129, 11783.69, 843
1597930169630, 11783.68, 114, 11783.69, 843
1597930169683, 11783.68, 4, 11783.69, 843
1597930169780, 11783.68, 48, 11783.69, 832
1597930169953, 11783.68, 48, 11783.69, 836
1597930170081, 11783.68, 48, 11783.69, 836
1597930170142, 11783.68, 44, 11783.69, 836
1597930170173, 11782.84, 44, 11783.69, 836
1597930170253, 11783.68, 719, 11783.69, 712
1597930170290, 11783.68, 719, 11783.69, 712
1597930170343, 11783.68, 829, 11783.69, 722
1597930170404, 11783.68, 829, 11783.69, 718
1597930170442, 11783.68, 829, 11783.69, 832
1597930170500, 11783.68, 154, 11783.69, 832
1597930170553, 11783.68, 154, 11783.69, 836
1597930170613, 11783.68, 110, 11783.69, 836
1597930170704, 11783.68, 110, 11783.69, 836
1597930170800, 11783.68, 110, 11783.69, 836
1597930170853, 11783.68, 110, 11783.69, 832
1597930170891, 11783.68, 110, 11783.69, 832
1597930170913, 11783.68, 110, 11783.69, 832
1597930170952, 11783.68, 110, 11783.69, 832
1597930170973, 11783.68, 110, 11783.69, 832
1597930170981, 11783.68, 110, 11783.69, 836
1597930171010, 11783.68, 110, 11783.69, 836
1597930171042, 11783.68, 110, 11783.69, 836
1597930171064, 11783.68, 110, 11783.69, 836
1597930171273, 11783.68, 721, 11783.69, 836
1597930171333, 11783.68, 721, 11783.69, 832
1597930171393, 11783.68, 721, 11783.69, 832
1597930171423, 11783.68, 721, 11783.69, 836
1597930171822, 11783.68, 110, 11783.69, 836
1597930171880, 11783.68, 110, 11783.69, 836
1597930171933, 11783.68, 110, 11783.69, 832
1597930171993, 11783.68, 110, 11783.69, 832
1597930172032, 11783.68, 110, 11783.69, 836
1597930172212, 11783.68, 110, 11783.69, 836
1597930172332, 11783.68, 110, 11783.69, 836
1597930172353, 11783.68, 110, 11783.69, 832
1597930172443, 11783.68, 110, 11783.69, 836
1597930172542, 11783.68, 110, 11783.69, 836
1597930172750, 11783.68, 110, 11783.69, 135
1597930172807, 11783.68, 110, 11783.69, 135
1597930172807, 11783.68, 110, 11783.69, 135
1597930172900, 11783.68, 110, 11783.69, 139
1597930173352, 11783.68, 110, 11783.69, 139
